0.47843022549490544,0.42260044322318885,0.18256450679346922,0.9087337563610701,0.9974522306792803,0.8536763613451478,0.5717673437347538,0.9523447998951764,0.39815322221381244,0.9825754689579004,0.00039488917510926855,0.5686710537186722,0.030429372427211825,0.6443887248251954,6.014284846122268e-11,0.1934805816070468
0.563279350501653,0.6065306597126334,0.18256450679346922,0.9087337563610701,0.9773023728519782,0.9692332344763441,0.5717673437347538,0.9523447998951764,0.3246524673583498,0.8824969025845953,0.00039488917510926855,0.5686710537186722,0.02064871806216111,0.4578333617716143,6.014284846122268e-11,0.1934805816070468
0.6497793410859591,0.5310959910353451,0.21781999525198256,0.9087337563610701,0.9382155957191077,0.9321024923595276,0.5128023343176166,0.9523447998951764,0.25937255983191904,0.9321024923595276,0.0002662288556195523,0.5686710537186722,0.01372871977947498,0.5310959910353453,3.0479872075968046e-11,0.1934805816070468
0.6925693242051977,0.568671053718672,0.15154207580205173,0.9087337563610701,0.912254076828545,0.9523447998951764,0.6313744170820833,0.9523447998951764,0.23006629899380895,0.90873375636107,0.0005800876399150481,0.5686710537186722,0.011108996538242277,0.4940699735316384,1.1753118799745828e-10,0.1934805816070468
0.5204501210207019,0.3885581275123641,0.18256450679346922,0.9087337563610701,0.9898478033787337,0.8225775623986646,0.5717673437347538,0.9523447998951764,0.36044778859782095,0.9922179382602435,0.00039488917510926855,0.5686710537186722,0.025130488985274372,0.6819407511903482,6.014284846122268e-11,0.1934805816070468
0.3604477885978206,0.2950226561744429,0.10142892862965727,0.8536763613451478,0.9898478033787337,0.7188675697091759,0.7478544571103635,0.9825754689579004,0.5204501210207022,0.9980487811074755,0.0012159765990144397,0.6443887248251954,0.05239314106982553,0.7895215696607879,4.359997404468955e-10,0.24079047427224856
0.6925693242051977,0.4578333617716143,0.18256450679346922,0.8824969025845955,0.912254076828545,0.8824969025845955,0.5717673437347538,0.9692332344763441,0.23006629899380895,0.969233234476344,0.00039488917510926855,0.6065306597126335,0.011108996538242277,0.6065306597126334,6.014284846122268e-11,0.2162651668298873
0.5204501210207019,0.4578333617716143,0.15154207580205173,0.9087337563610701,0.9898478033787337,0.8824969025845955,0.6313744170820833,0.9523447998951764,0.36044778859782095,0.969233234476344,0.0005800876399150481,0.5686710537186722,0.025130488985274372,0.6065306597126334,1.1753118799745828e-10,0.1934805816070468
0.7748374288832489,0.6443887248251954,0.18256450679346922,0.9087337563610701,0.8493658165683124,0.9825754689579004,0.5717673437347538,0.9523447998951764,0.17826397958504794,0.8536763613451477,0.00039488917510926855,0.5686710537186722,0.007163364470919204,0.42260044322318885,6.014284846122268e-11,0.1934805816070468
0.563279350501653,0.568671053718672,0.15154207580205173,0.9321024923595276,0.9773023728519782,0.9523447998951764,0.6313744170820833,0.9321024923595276,0.3246524673583498,0.90873375636107,0.0005800876399150481,0.5310959910353453,0.02064871806216111,0.4940699735316384,1.1753118799745828e-10,0.17242162389375287
